title,video_id,views,likes,comment_count,published_at,data,hora
Jogo (para as N Possibilidades) da Vida,oDr-6NSCvXM,7688,555,30,2023-07-03 15:37:22+00:00,2023-07-03,15:37:22
O Jogo da Vida com Leandro Karnal | EP#01,dG3nkMrC18I,12722,607,36,2023-07-04 21:07:00+00:00,2023-07-04,21:07:00
Nubank Vida: o que é o seguro de vida do Nubank e o que ele cobre? | Nu Apresenta,OeO-RjtZbhI,23110,838,68,2023-07-06 13:31:30+00:00,2023-07-06,13:31:30
Leandro Karnal conta qual é o mentor que todo mundo precisa ter,aksgGAZQmVk,7401,489,18,2023-07-07 15:08:34+00:00,2023-07-07,15:08:34
Leandro Karnal mostra como o Jogo da Vida te ajuda a criar estratégias para viver melhor,OHcdjowbMHU,6884,437,55,2023-07-10 13:34:17+00:00,2023-07-10,13:34:17
3 dicas para viajar: saiba como planejar,Umj98F_ii0I,3354,305,11,2023-07-12 13:30:12+00:00,2023-07-12,13:30:12
Férias em família: 3 dicas para curtir muito.,d1UFNcaQV30,3710,382,11,2023-07-14 13:38:04+00:00,2023-07-14,13:38:04
Nubank: 3 dicas financeiras para jovens,GuFN7lsB_2c,5826,696,11,2023-07-18 13:47:13+00:00,2023-07-18,13:47:13
Assistente de Pagamentos do Nubank: o assistente virtual das suas contas  | Nu Apresenta,DQY93amM3TA,32423,881,96,2023-07-20 14:10:14+00:00,2023-07-20,14:10:14
3 Dicas para organizar a vida financeira,rg5uKBZqKuA,6558,650,21,2023-07-24 13:50:40+00:00,2023-07-24,13:50:40
4 coisas que deixam sua segurança em risco | SOS Nu,eZtJVw8uC2A,22715,1440,110,2023-07-28 13:36:24+00:00,2023-07-28,13:36:24
Como ativar o Modo Escuro no app Nubank?  | Nu Apresenta,W8VV7EVbcwc,13505,703,42,2023-07-31 14:09:40+00:00,2023-07-31,14:09:40
Como ativar e desativar o contactless do Nubank? | Nu Apresenta,qSTTtXwO5iA,32969,779,45,2023-08-01 19:00:49+00:00,2023-08-01,19:00:49
Quando vale a pena usar o Pix no crédito do Nubank? | Nu Apresenta,Qwy-7LNAa9o,48759,1298,84,2023-08-03 13:40:55+00:00,2023-08-03,13:40:55
Como pagar e parcelar boletos no cartão de crédito?  | Nu Apresenta,FGSgdgQhLHI,44191,732,49,2023-08-04 13:37:59+00:00,2023-08-04,13:37:59
Empréstimo Nubank: 3 dicas para você,_LMIC2ZZ57A,28793,2076,72,2023-08-09 19:12:44+00:00,2023-08-09,19:12:44
Como contratar um empréstimo pessoal no Nubank? | Nu Apresenta,Ovn7SD98lVk,154261,1473,173,2023-08-10 20:06:16+00:00,2023-08-10,20:06:16
Licença parental no Nubank - O poder do cuidado,3xJ1pUm_RV8,4524,419,31,2023-08-11 13:30:30+00:00,2023-08-11,13:30:30
O que é a conta PJ do Nubank? Entenda o que ela oferece | Nu Apresenta,p8qc1eeTG6E,1495436,1002,101,2023-08-11 21:37:03+00:00,2023-08-11,21:37:03
O que é o empréstimo com dinheiro guardado como garantia do Nubank? | Nu Apresenta,VE2hH4M3YKI,45308,1448,539,2023-08-14 19:25:01+00:00,2023-08-14,19:25:01
Nubank: lucro recorde no 2T de 2023 mostra que focar no cliente é a melhor estratégia.,41_DnpCV5eo,14207,809,97,2023-08-15 21:31:43+00:00,2023-08-15,21:31:43
Teleconferência de Resultados: 2º trimestre de 2023,Lndv_DbkRO8,6596,377,44,2023-08-16 18:48:40+00:00,2023-08-16,18:48:40
Como simular e contratar o seguro de vida do Nubank | Nu Apresenta,hUq1Ziinllo,9017,312,28,2023-08-22 13:30:31+00:00,2023-08-22,13:30:31
É mais fácil com o Assistente de Pagamentos PJ  | Conta PJ do Nubank,sD2KsNlyvG8,2469101,3890,6,2023-08-22 14:53:06+00:00,2023-08-22,14:53:06
É mais fácil com a Central de Impostos MEI  | Conta PJ do Nubank,IC-H3aQSby8,1879240,51,0,2023-08-22 14:53:13+00:00,2023-08-22,14:53:13
É mais fácil com a Central de Impostos MEI  #acessível  | Conta PJ do Nubank,TQBmAL5Y0HY,784,28,0,2023-08-22 14:53:19+00:00,2023-08-22,14:53:19
É mais fácil com a Central de Impostos MEI | Conta PJ do Nubank,PTTOONP2Mfk,1474789,2420,2,2023-08-22 14:53:23+00:00,2023-08-22,14:53:23
Conheça as N possibilidades da Conta PJ do Nubank,u9_oDlY_l0k,3596523,34074,6,2023-08-22 14:54:23+00:00,2023-08-22,14:54:23
Conheça as N possibilidades da Conta PJ do Nubank,MSnWzqcjMcM,1703,147,3,2023-08-22 14:54:33+00:00,2023-08-22,14:54:33
Conheça as N possibilidades da Conta PJ do Nubank,2H1v6xt9hiA,3086235,404,10,2023-08-22 14:54:37+00:00,2023-08-22,14:54:37
Conheça as N possibilidades da Conta PJ do Nubank #acessível,iXi9RGQPINA,711,34,4,2023-08-22 14:54:41+00:00,2023-08-22,14:54:41
Conheça as N possibilidades da Conta PJ do Nubank,IaYl6wpKxAo,8687651,320,6,2023-08-22 14:54:44+00:00,2023-08-22,14:54:44
É mais fácil com o cartão de crédito PJ | Conta PJ do Nubank,KKJI11WERMg,3875157,222,7,2023-08-22 16:06:22+00:00,2023-08-22,16:06:22
É mais fácil com o cartão de crédito PJ #acessível | Conta PJ do Nubank,tkpPnsyo_vE,3907,377,15,2023-08-22 16:06:55+00:00,2023-08-22,16:06:55
É mais fácil com o Assistente de Pagamentos PJ  #acessível | Conta PJ do Nubank,Gv5M5dzK7nI,1266,37,0,2023-08-22 16:07:24+00:00,2023-08-22,16:07:24
É mais fácil com o Assistente de Pagamentos PJ | Conta PJ do Nubank,WdCDZcq5AYA,4137420,87,4,2023-08-22 16:07:42+00:00,2023-08-22,16:07:42
É mais fácil com o cartão de crédito PJ | Conta PJ do Nubank,1XgR3NhEJmE,2048164,6336,12,2023-08-22 16:08:05+00:00,2023-08-22,16:08:05
Seguro de celular do Nubank: passo a passo para contratar | Nu Apresenta,rDaDspXeZUc,7019,339,36,2023-08-23 16:29:20+00:00,2023-08-23,16:29:20
Qual é o seu jeito de se proteger? O Nubank oferece N Possibilidades para você.,5q1WBMwizMw,5440,267,16,2023-08-24 15:25:36+00:00,2023-08-24,15:25:36
O que é o Nubank Celular Seguro e o que ele cobre? | Nu Apresenta,PUFh2aS7-S4,10074,525,31,2023-08-25 14:34:19+00:00,2023-08-25,14:34:19
Como abrir a conta PJ do Nubank?  | Nu Apresenta,JqG_w87_MtE,85867,1110,60,2023-08-30 15:42:12+00:00,2023-08-30,15:42:12
3 dicas para ser um bom líder.,FrZT7VHDctk,5000,564,13,2023-09-01 13:30:59+00:00,2023-09-01,13:30:59
Shows e festivais: 3 dicas para aproveitar com segurança,twk02IqPLCU,3882,397,5,2023-09-04 13:32:33+00:00,2023-09-04,13:32:33
Cartão adicional do Nubank: o que é e quem pode ter? | Nu Apresenta,n5SLtQgNrBQ,21785,917,97,2023-09-06 19:32:55+00:00,2023-09-06,19:32:55
Roubaram meu celular. O que eu faço? | SOS Nu,fkACb_Ww4O8,49874,1754,73,2023-09-11 15:00:27+00:00,2023-09-11,15:00:27
Fake News: 3 dicas para reconhecer uma notícia falsa.,q8EURtvuLnM,6457,585,25,2023-09-12 13:30:31+00:00,2023-09-12,13:30:31
O que é o cartão virtual do Nubank? | Nu Apresenta,8Weh-K22tLA,45864,1098,91,2023-09-14 13:30:06+00:00,2023-09-14,13:30:06
3 dicas para viajar sozinho,Sk-hbbKSLOQ,6872,506,9,2023-09-20 15:55:52+00:00,2023-09-20,15:55:52
O que  é o NuConsignado e como funciona essa modalidade de empréstimo? | Nu Apresenta,WlXlk9QoVJM,36371,708,69,2023-09-21 19:30:03+00:00,2023-09-21,19:30:03
Como pedir e usar o cartão adicional do Nubank? | Nu Apresenta,E_xICHryjv4,41246,621,91,2023-09-26 19:30:01+00:00,2023-09-26,19:30:01
Como identificar o golpe da falsa central de atendimento? | SOS Nu,oWEyif6kwWM,159698,2690,190,2023-09-27 15:45:44+00:00,2023-09-27,15:45:44
3 dicas para fazer exercícios em família,BhyQF0SaxqQ,5095,472,7,2023-09-29 15:00:26+00:00,2023-09-29,15:00:26
"Mundo Nu, um mundo de N possibilidades.",K3nve_jdIGw,25627,409,39,2023-10-02 13:13:48+00:00,2023-10-02,13:13:48
"Mundo Nu, um mundo de N possibilidades #NuAcessível",I2vHsMnX2PU,639501,2370,105,2023-10-02 13:15:26+00:00,2023-10-02,13:15:26
Como funciona o cartão de crédito do Nubank | Nu Apresenta,ofLfikIr170,137224,2098,162,2023-10-03 19:30:04+00:00,2023-10-03,19:30:04
3 Dicas para organizar as finanças do seu negócio,E-9TPS369mw,5145,472,12,2023-10-04 13:30:07+00:00,2023-10-04,13:30:07
"Fornecedores: aprenda a escolher os melhores para a sua empresa, com Vitor Bourguignon | Conexões PJ",Y0xjR3yjcO4,5576,307,22,2023-10-05 17:00:30+00:00,2023-10-05,17:00:30
Morar sozinho: 3 dicas para se planejar.,stz4-lCP17Q,10810,1122,22,2023-10-09 19:32:42+00:00,2023-10-09,19:32:42
Golpe da falsa central: proteja-se com as dicas do Nubank | Dicas de segurança,XsvdtFqM9b0,6240467,1425,203,2023-10-10 17:08:00+00:00,2023-10-10,17:08:00
Modo Rua do Nubank: passo a passo para usar | Nu Apresenta,2nVy7m30Vzo,11189,500,22,2023-10-11 19:30:00+00:00,2023-10-11,19:30:00
Golpe do malware: proteja-se com as dicas do Nubank | Dicas de segurança,XcSXFn4uDyA,9586555,639,19,2023-10-12 15:01:24+00:00,2023-10-12,15:01:24
A Magia do Percurso | Nubank Ultravioleta e Disney Magic Run 2023,3c1xvTsh7Kw,5230,265,32,2023-10-13 15:00:04+00:00,2023-10-13,15:00:04
Golpe do perfil falso: proteja-se com as dicas do Nubank | Dicas de segurança,uWyLieweVVY,5132322,605,25,2023-10-17 13:53:41+00:00,2023-10-17,13:53:41
Como antecipar o Saque-Aniversário do FGTS no Nubank? | Nu Apresenta,5rZM--DTXYY,242691,2646,289,2023-10-18 19:30:00+00:00,2023-10-18,19:30:00
A Magia do Percurso | Nubank Ultravioleta e Disney Magic Run  2023 #ConteúdoAcessível,eNb0bdVKWLA,3150,220,17,2023-10-19 17:00:32+00:00,2023-10-19,17:00:32
"Pró-labore: como garantir o salário do empreendedor, com Vitor Bourguignon | Conexões PJ",cr_QVLdXXnA,8706,379,11,2023-10-20 13:45:16+00:00,2023-10-20,13:45:16
Nubank Patrocinador Master do MASP,oQLFKLUPK80,8048,412,21,2023-10-23 16:39:42+00:00,2023-10-23,16:39:42
Halloween e o Mercado Financeiro,HbNpNIXeuHk,3937,267,16,2023-10-26 14:44:27+00:00,2023-10-26,14:44:27
Promoção N Chances de Ganhar,Q8M9B1NesrY,17349435,16288,80,2023-11-02 15:00:28+00:00,2023-11-02,15:00:28
Nubank Ultravioleta e Disney Magic Run 2023 - A magia dos conecta,2IWle-HrO0k,8130,282,20,2023-11-03 13:30:01+00:00,2023-11-03,13:30:01
N Chances de Ganhar: conheça a nova promoção do Nubank | Nu Apresenta,JU3zo9bbbGQ,21749,813,94,2023-11-08 14:21:34+00:00,2023-11-08,14:21:34
Como ganhar mais bilhetes da sorte na promoção do Nubank “N Chances de Ganhar”? | Nu Apresenta,LHlVkYwuoxs,14833,639,83,2023-11-09 20:36:35+00:00,2023-11-09,20:36:35
Teleconferência de Resultados: 3º trimestre de 2023,tUYwR6bZmvg,7758,379,46,2023-11-16 15:16:22+00:00,2023-11-16,15:16:22
Investir em tecnologia humana,vvdpsVq5wZ4,5062,262,22,2023-11-20 15:24:39+00:00,2023-11-20,15:24:39
Black Friday: como saber se um site é seguro? | SOS NU,gJWAM7nDKVw,15851,589,22,2023-11-23 15:56:38+00:00,2023-11-23,15:56:38
Conheça o aplicativo Nubank PJ | Nu Apresenta,eNkzZC-NfaU,10662,523,25,2023-11-27 19:30:03+00:00,2023-11-27,19:30:03
Golpe do Pix: aprenda a identificar e se proteger,IX3O0E7Udz4,35399,1201,78,2023-11-28 15:14:44+00:00,2023-11-28,15:14:44
3 dicas para organizar a vida financeira no fim de ano,PbOaFmpTCwk,7599,502,46,2023-11-30 17:41:21+00:00,2023-11-30,17:41:21
Como ativar o Alô Protegido no app do Nubank? | Nu Apresenta,wfN02hyWUN4,9529,716,71,2023-12-06 16:11:15+00:00,2023-12-06,16:11:15
Como denunciar uma tentativa de golpe no Canal de Denúncias do Nubank? | SOS Nu,jPdzZJw9_SE,35685,1082,130,2023-12-11 15:26:30+00:00,2023-12-11,15:26:30
3 Atividades para fazer em família no Natal,G4fVhmNRKQg,4866,395,29,2023-12-15 13:30:06+00:00,2023-12-15,13:30:06
Modo Rua: como proteger o celular fora de casa | Nu Apresenta,FAEsqnBlYuo,10259,577,29,2023-12-18 13:50:39+00:00,2023-12-18,13:50:39
Junte sua família para viver a experiência imersiva de Natal do Nubank Ultravioleta,2LHvUg6ORXY,3553497,3574,160,2023-12-19 17:10:40+00:00,2023-12-19,17:10:40
Nubank: por um 2024 de ainda mais inovação e mais pessoas.,RBuun2-_btQ,16554,524,45,2023-12-20 15:00:19+00:00,2023-12-20,15:00:19
Nubank: por um 2024 de ainda mais inovação e mais pessoas | #conteudoacessivel,a6oZxglVG6g,6933,481,41,2023-12-20 17:31:37+00:00,2023-12-20,17:31:37
Como aumentar limite do cartão Nubank?,iDc3_eDCc80,156716,2260,227,2024-01-08 19:30:03+00:00,2024-01-08,19:30:03
Conheça o empréstimo consignado do INSS no Nubank | Nu Apresenta,E6IYA8N-THc,21045,700,122,2024-01-15 19:30:01+00:00,2024-01-15,19:30:01
Banco digital é seguro como um banco tradicional? O que você deveria saber | SOS Nu,M7uClNLEaMM,46074,1745,182,2024-01-22 14:00:04+00:00,2024-01-22,14:00:04
Planejamento de vendas: como vender mais em épocas especiais? Com Luitha Miraglia | Conexões PJ,DZOBH7YkXuI,15672,548,62,2024-01-25 15:00:17+00:00,2024-01-25,15:00:17
A anatomia de um golpe - Carnaval 2024,Q42obwNTG30,6140,426,8,2024-02-02 14:30:46+00:00,2024-02-02,14:30:46
"Ô, abre o app que eu quero festar",SlELedTK1D4,4568,509,24,2024-02-09 14:00:16+00:00,2024-02-09,14:00:16
Oficialmente Ano-Novo,fKwZZ7BjcWo,3539,347,7,2024-02-14 17:46:23+00:00,2024-02-14,17:46:23
Planos no Papel | Trailer Oficial | Nubank & Leslie David Baker,PIr8PAxs2mo,30598,1040,70,2024-02-15 13:30:11+00:00,2024-02-15,13:30:11
Planos no Papel | Filme Completo | Nubank & Leslie David Baker,NPXDPygEQYs,18865505,23288,476,2024-02-19 13:30:08+00:00,2024-02-19,13:30:08
Expressões em Português com Leslie David Baker | Planos no Papel | Nubank,agnFTPmy2Lo,8817,671,27,2024-02-21 13:30:02+00:00,2024-02-21,13:30:02
Palavras Cruzadas | Planos no Papel | Nubank & Leslie David Baker HD,igHlAv5K6gA,4689,276,7,2024-02-22 13:30:23+00:00,2024-02-22,13:30:23
Expressões em Português com Leslie David Baker | Planos no Papel | Nubank,udfeWXk2zGA,25098,6936,8,2024-02-22 17:16:47+00:00,2024-02-22,17:16:47
Teleconferência de Resultados: 4º trimestre e ano de 2023,zvMZEP6bARs,6617,434,16,2024-02-23 15:34:41+00:00,2024-02-23,15:34:41
Palavras Cruzadas | Planos no Papel | Nubank & Leslie David Baker,ds8VOmNPBS4,3892,445,14,2024-02-23 19:34:47+00:00,2024-02-23,19:34:47
Vem Aí | Planos no Papel | Nubank & Leslie David Baker,AWYNnd28ugM,10317,367,13,2024-02-27 17:00:05+00:00,2024-02-27,17:00:05
Copo Leslie | Planos no Papel | Nubank & Leslie David Baker,hPWCgOL7V5s,3761165,289,13,2024-02-28 13:40:39+00:00,2024-02-28,13:40:39
ASMR | Planos no Papel | Nubank & Leslie David Baker,QwoEtw5qkGw,10118,417,51,2024-02-29 14:03:23+00:00,2024-02-29,14:03:23
A Papelaria | Planos no Papel | Nubank & Leslie David Baker,lcExrJuoLOw,16464,722,85,2024-03-05 20:29:55+00:00,2024-03-05,20:29:55
Nubank apresenta Money Feelings,4elJh_J1QzE,3877,337,12,2024-03-06 13:55:16+00:00,2024-03-06,13:55:16
Mulheres incríveis e as tecnologias que elas criaram,rS8PDMEoxyk,3999,391,18,2024-03-08 14:37:40+00:00,2024-03-08,14:37:40
Nubank apresenta Money Feelings,OyfKq2b-0r4,4166,325,31,2024-03-11 13:30:12+00:00,2024-03-11,13:30:12
Por que o símbolo do IR é um leão?,pXOnL_rTVM4,6485,521,14,2024-03-12 13:30:31+00:00,2024-03-12,13:30:31
Histórias inspiradoras,eHoC5ZFYBT0,4669,287,27,2024-03-13 13:43:33+00:00,2024-03-13,13:43:33
Investir em tecnologia humana,8KRnIGkGJwo,3987,295,12,2024-03-21 17:00:37+00:00,2024-03-21,17:00:37
Como fazer o meu negócio render mais? Com Luitha Miraglia | Conexões PJ,jGxoThLdmUU,5817,431,45,2024-03-25 13:30:05+00:00,2024-03-25,13:30:05
Invenção das imagens tridimensionais | Você sabe quem?,GWCqC-N-h5M,5337,558,14,2024-03-26 13:33:56+00:00,2024-03-26,13:33:56
Informe de Rendimentos do Nubank: encontre o seu fácil e rápido,tCFW1vFzlfE,34295,700,34,2024-04-02 13:42:06+00:00,2024-04-02,13:42:06
Minha vida financeira é uma mentira? Léo e Alisson respondem,utmqyClPrwg,4618,251,8,2024-04-04 18:05:10+00:00,2024-04-04,18:05:10
Como usar o Assistente de Pagamentos do Nubank?,YNaxRfj7icE,11141,455,36,2024-04-08 14:07:46+00:00,2024-04-08,14:07:46
Base da linguagem COBOL | Você sabem quem?,Jow7XfTPysI,4870,532,3,2024-04-10 13:30:13+00:00,2024-04-10,13:30:13
Será que você sabe identificar o Golpe da Falsa Central?,RPEPpG42634,21613,845,71,2024-04-15 13:53:46+00:00,2024-04-15,13:53:46
O golpe da falsa central está em alta. Ainda bem que o @gusta tá esperto.,OdoCmZq8Onw,32956,1016,66,2024-04-17 13:35:06+00:00,2024-04-17,13:35:06
Como ativar o Buscador de Boletos do Nubank? | Nu Apresenta,D5WlpEuJuso,10448,432,35,2024-04-18 14:44:11+00:00,2024-04-18,14:44:11
Como contratar o empréstimo consignado do INSS no Nubank? | Nu Apresenta,edegvqnoZ7A,24805,547,63,2024-04-22 13:49:30+00:00,2024-04-22,13:49:30
"Sonho, pesadelo ou apenas um delírio de consumo? O @Gusta mostra pra gente.",DKjhbTW1XT0,5433,332,26,2024-04-26 13:30:04+00:00,2024-04-26,13:30:04
Como me tornar cliente Nubank+?,ZlGcSOQimWw,34756,703,116,2024-04-29 16:40:40+00:00,2024-04-29,16:40:40
Nossos clientes sempre no centro de tudo. #shorts,hvpxz-7yzhs,7866,1498,108,2024-05-07 22:32:49+00:00,2024-05-07,22:32:49
Nubank. 100 milhões de clientes. Você no centro de tudo.,i9VclWw7sfw,3131027,288499,24340,2024-05-08 16:12:29+00:00,2024-05-08,16:12:29
Quantos pontos a sua mãe faria nesse quiz?,_keoKEWg4wU,7570,719,53,2024-05-12 11:00:33+00:00,2024-05-12,11:00:33
Teleconferência de Resultados: 1º trimestre de 2024,-LlvynxX0VQ,7091,673,52,2024-05-15 15:22:47+00:00,2024-05-15,15:22:47
Trailers da sua vida financeira | Estreando: Um Dia Sem Fúria,hh2w936jx1w,4202,466,22,2024-05-15 16:04:54+00:00,2024-05-15,16:04:54
Nubank 100 milhões: Clientes relatam o impacto do Nu em suas vidas,cMMSM1B5II8,4923,414,63,2024-05-16 14:36:19+00:00,2024-05-16,14:36:19
Nu Videocast | Culture and Long-Term Plans | Cultura e Planos de Longo Prazo,Qj5ya9ag9e8,10043,467,22,2024-05-16 14:37:01+00:00,2024-05-16,14:37:01
Nu chega a 100 milhões de clientes | Nu Reaches 100 million customers | Nu alcanza los 100 millones,_KrCzCue9bM,2616,102,7,2024-05-16 14:37:07+00:00,2024-05-16,14:37:07
Nubank 100 milhões: Fernando Arroyo relata o impacto do Nu em sua vida,tM7_CaB1I1Q,1413,54,3,2024-05-16 14:41:08+00:00,2024-05-16,14:41:08
Nubank 100 milhões: Ana Karen relata o impacto do Nu em sua vida,IvCWp_k0xss,1596,75,4,2024-05-16 14:41:13+00:00,2024-05-16,14:41:13
Nubank 100 milhões: Aaron Raygoza relata o impacto do Nu em sua vida,JVK46OVGqlI,906,56,5,2024-05-16 14:41:19+00:00,2024-05-16,14:41:19
Nubank 100 milhões: Juan Camilo relata o impacto do Nu em sua vida,EbYtzDLnJ48,2222,105,9,2024-05-16 14:41:23+00:00,2024-05-16,14:41:23
Nubank 100 milhões: Toalá Antonia relata o impacto do Nu em sua vida,uMXxiYUaCk4,1019,50,2,2024-05-16 14:41:27+00:00,2024-05-16,14:41:27
Nubank 100 milhões: Kléber Vieira relata o impacto do Nu em sua vida,j55dK3LIGbw,1374,85,6,2024-05-16 14:41:32+00:00,2024-05-16,14:41:32
Nubank 100 milhões: Maria Patricia e Nelson Humberto relatam o impacto do Nu em suas vidas,__sD3gMRWO8,1635,76,5,2024-05-16 14:41:37+00:00,2024-05-16,14:41:37
Nubank 100 milhões: Tainá e Ephigênia Sampaio relatam o impacto do Nu em suas vidas,cdRKZQmjIjo,2568,151,12,2024-05-16 14:41:45+00:00,2024-05-16,14:41:45
Nubank 100 milhões: Claudio Ferreira e Arthur Silva relatam o impacto do Nu em suas vidas,K7hsnTLusKI,1938,93,5,2024-05-16 14:41:53+00:00,2024-05-16,14:41:53
Nubank 100 milhões: Bianca Mancini relata o impacto do Nu em sua vida,z-ce9Il-ZCg,2574,108,8,2024-05-16 14:41:57+00:00,2024-05-16,14:41:57
Fazer mais em menos tempo: gestão do tempo e produtividade com Luitha Miraglia | Conexões PJ,uU7dnFAfnlE,9670,445,28,2024-05-16 18:58:47+00:00,2024-05-16,18:58:47
Como contratar o empréstimo com investimento como garantia no Nubank?,IxMgd3Vq8lk,19291,725,98,2024-05-17 14:11:38+00:00,2024-05-17,14:11:38
Do doutorado de Física ao Hall da Fama da tecnologia | Você sabe quem?,ynr3fBm6M9o,4337,471,10,2024-05-20 13:31:13+00:00,2024-05-20,13:31:13
Como criar uma Caixinha do Nubank?,Qh-K5mdMe2Q,13442,608,68,2024-05-22 13:50:35+00:00,2024-05-22,13:50:35
Trailers da sua vida financeira | Aluguel e Planejamento: Feitos um Para o Outro,ibwaGIyAgEo,5342,634,21,2024-05-23 14:00:30+00:00,2024-05-23,14:00:30
Empréstimos do Nubank,m2EaCDcx3Xg,2230144,1981,133,2024-05-27 20:21:54+00:00,2024-05-27,20:21:54
"A tecnologia como aliada: automatize processos e otimize trabalho, com Luitha Miraglia | Conexões PJ",AfYT1h65HmA,5180,383,19,2024-05-28 13:30:06+00:00,2024-05-28,13:30:06
Trailers da sua vida financeira | Em cartaz: Férias Nada Frustradas,8GO6_bc2YO4,2980,362,14,2024-05-29 18:15:34+00:00,2024-05-29,18:15:34
Assistente de Pagamentos do Nubank,Zji5BSITi14,28348126,885,44,2024-05-30 13:47:33+00:00,2024-05-30,13:47:33
Como comprar no Shopping do Nubank?,65h3rWTaQK0,11426,609,45,2024-05-31 13:30:03+00:00,2024-05-31,13:30:03
Nu Limite Garantido,FfSiBaG4yY4,8324612,1111,46,2024-06-03 13:32:30+00:00,2024-06-03,13:32:30
Terapia Financeira: como anda a relação do casal com o dinheiro?,ICl_UAQ4C50,4844,410,32,2024-06-04 15:32:02+00:00,2024-06-04,15:32:02
Antecipação do FGTS no Nubank,xuO4xfxTFYI,44302957,723,26,2024-06-05 13:44:20+00:00,2024-06-05,13:44:20
Caixinhas do Nubank,Vir661-KtuY,53506914,874,30,2024-06-06 14:33:58+00:00,2024-06-06,14:33:58
Como atrair mais clientes? Luitha Miraglia responde | Conexões PJ,kcG6Xjh-dNo,7504,387,32,2024-06-10 14:26:58+00:00,2024-06-10,14:26:58
Como fazer o empréstimo pessoal do Nubank?,W4pHksTzFg8,76896,1222,139,2024-06-12 14:12:35+00:00,2024-06-12,14:12:35
Os Dragões chegaram no Brasil | Nubank + Max,h2EDxmbT8Js,7120,521,26,2024-06-13 15:54:30+00:00,2024-06-13,15:54:30
"Nubank apresenta Nunoryus, o Quebrador de Burocracias",qn7qVrvPOIc,11086553,14235,81,2024-06-13 17:46:16+00:00,2024-06-13,17:46:16
Nunoryus e as Caixinhas das Rainhas,pNTw6mLdiE0,860844,13168,9,2024-06-17 18:34:09+00:00,2024-06-17,18:34:09
Nunoryus e as Caixinhas das Rainhas,3PF_kDmBlUE,1641837,454,47,2024-06-17 19:08:07+00:00,2024-06-17,19:08:07
"O dia que, além da Max, o Nubank virou A Casa do Dragão.",CTb-2RAJwr0,6146,501,46,2024-07-01 17:30:35+00:00,2024-07-01,17:30:35
Como montar um e commerce? Aprenda com Luitha Miraglia | Conexões PJ,AQgjRdTB5ZA,3752,398,21,2024-07-02 13:30:04+00:00,2024-07-02,13:30:04
POV: seu celular sendo levado para um passeio.,dEkajeSDcmA,5507,393,16,2024-07-03 14:06:53+00:00,2024-07-03,14:06:53
Como ter mais limite no cartão de crédito com o Nu Limite Garantido? | How to,N31XZh9edr0,34349,909,94,2024-07-05 13:46:28+00:00,2024-07-05,13:46:28
Quem é a Rainha dos Dragões Brasileira? | Nubank + MAX,g7VqOc8KmL0,4860,457,28,2024-07-08 20:15:54+00:00,2024-07-08,20:15:54
Três Maneiras: como o Nubank usa IA para deixar seus clientes mais tranquilos,-vNDEXhtby8,12560,722,55,2024-07-09 15:00:09+00:00,2024-07-09,15:00:09
Como fazer o Pix no crédito do Nubank,5Z9-czcP06A,62493,1095,133,2024-07-12 13:42:02+00:00,2024-07-12,13:42:02
Interrompemos a programação do seu feed para uma dica de segurança.,oGbLNjvoq1I,16915,1671,44,2024-07-16 13:58:20+00:00,2024-07-16,13:58:20
Tap To Pay com Nubank PJ,D2fzrYjJ5Ko,6005,169,6,2024-07-24 20:58:35+00:00,2024-07-24,20:58:35
Tap To Pay com Nubank PJ,4Xxb6DK4ATc,329,51,1,2024-07-24 20:59:07+00:00,2024-07-24,20:59:07
Tap To Pay com Nubank PJ,30VDRYElAQ8,5393,229,3,2024-07-24 20:59:47+00:00,2024-07-24,20:59:47
Tap To Pay no Iphone com Nubank PJ.,oe5PaLndi58,3055294,6783,7,2024-07-26 17:35:00+00:00,2024-07-26,17:35:00
Disponível no app.,9RkQT4GlgA8,2949833,391,20,2024-07-26 17:35:28+00:00,2024-07-26,17:35:28
Sem maquininha,ouYq1Rb6USM,6607944,567,39,2024-07-26 17:35:52+00:00,2024-07-26,17:35:52
Mais fácil e seguro.,tlZq1fgEWgw,7330685,309,23,2024-07-26 17:36:16+00:00,2024-07-26,17:36:16
Tap To Pay no Iphone com Nubank PJ.,N9o60mGJqo4,1970457,4323,25,2024-07-29 17:15:31+00:00,2024-07-29,17:15:31
Disponível no app.,iEqq4RtKiUk,746153,12812,10,2024-07-29 17:19:17+00:00,2024-07-29,17:19:17
Sem maquininha,VgVgJpsfn9c,574244,5271,11,2024-07-29 17:20:52+00:00,2024-07-29,17:20:52
Mais fácil e seguro.,OiWBgp5uzvo,767236,14774,7,2024-07-29 17:22:40+00:00,2024-07-29,17:22:40
A Menores Taxas,--Q2tn9ILcE,3792,292,9,2024-07-31 19:07:17+00:00,2024-07-31,19:07:17
Tap To Pay com Nubank PJ,37Ndoko9Wec,2014,179,5,2024-07-31 19:08:14+00:00,2024-07-31,19:08:14
Tap To Pay com Nubank PJ,vT1ocY3xHA0,2379,175,1,2024-07-31 19:09:27+00:00,2024-07-31,19:09:27
Estes dragões dão muito prejuízo,QhXzmUFOebA,2464,158,4,2024-08-01 18:58:15+00:00,2024-08-01,18:58:15
Interrompemos a programação normal do seu feed para você ter mais tranquilidade.,rAaYTzzAaz8,9536,989,57,2024-08-05 14:54:37+00:00,2024-08-05,14:54:37
